date,user_id,user_question,bot_answer,bucket,reason,full_conversation
2026-06-22,_User$44PBurSeGL,Is ko logake dub me sol sotahe kiya,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$4nZjCtUcWx,Kya ye ayurvedic product hai,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6JdrCISI46,क्या आप कोई घरेलू बात ना सकते हैं हमारे पास पैसे नहीं है इतनीअभी,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6JdrCISI46,क्या आप हमें घरेलू उपाय बता सकती हैं हमारे पास पैसे नहीं हैइतने,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6NBeYouhsP,Me kjb,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6QEzzjsnzg,Koi aur jabab nhi iske alava,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6df4HSFd1b,નહીચાહેએ,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6df4HSFd1b,નહી,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6u09JXgtqH,हमारी सेक्स करने की टाइमिंग काम है वह भी बढ़ानी है और लिंक भी छोटा है उसको भी बढ़ना है,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$6u09JXgtqH,आंखों की साइड कैसे आ सकती है,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$76FljnEVKl,Mean Zadar kitchen  me rehti ho to Zada problem  nahi na,"माफ़ कीजिए, इस बार मैं आपका सही जवाब नहीं ढूंढ पाया। अगर आपको और मदद चाहिए, तो हमारी केयर टीम आपके लिए मौजूद है — बस 81500 96500 पर कॉल करें।
क्या मैं आपकी किसी और तरह से मदद कर सकता हूँ?",NO_ANSWER,,
2026-06-22,_User$77qyBgTAdi,I forgot to mention that I’m taking medicine ulipristal because I have fibroids,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$7EaJL72Won,Amount no next week karugi,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$7uOxHCggQv,Dusri pic,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$8vatfiY2ZU,Makeup good product,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$8vatfiY2ZU,Im in a 18 years old this product use any problem,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$8vatfiY2ZU,9 am chat only doctor,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$A2ekthaW5K,What is condition of my skin ?,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$A53e8nxmpn,Carbon laser treatment,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$B2L1QmuBZY,Me khane wali koi bhi besi nhi lena chati,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$CMF9ZF1W8T,I have live in my hair how i can get rid of it,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$CqXKCjH4wq,Dushri jagah se mil sakta he,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$D3CA23HaDi,Aankhose bahot pani girta hai kaise kum hoga,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$DTt1DoFtEE,Two after I take medicine,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$DpEE1OlZml,पीरियड्स क्लियर नहीं आते हैं,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$DqTHSvoRpx,मुझे thyroid की problem है,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$ERqTXSqBcK,Under my eye small balls like represent,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$EygDXiTEyQ,Pyar ki Paisa le lijiye,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$EygDXiTEyQ,Hamara photo hata dijiyega,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$FLCW3GxJCB,Actually my skin get worse due to my low iron,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$FLCW3GxJCB,Is my skin get worst,"Sorry, I couldn't find the exact answer. We've already scheduled a doctor call for you—please ask your question during the call. Is there anything else I can help you with?",NO_ANSWER,,
2026-06-22,_User$FgDZdbOeRB,Gereti le sakte ho,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$GPqCARve2H,Ankho ke kone me charbi ki gath hai,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$IHXeFljUuQ,मेरा हेयर में कौन सी कमी दिख रही है थायराइड विटामिन डी आयरन क्या चीज कीकमी है,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$IbgHOuynPU,Rate jayada hai,"माफ़ कीजिए, मैं आपका सही जवाब नहीं ढूंढ पाया। हमने आपके लिए पहले से ही डॉक्टर कॉल शेड्यूल कर दी है — कृपया अपना सवाल कॉल के दौरान पूछें। क्या मैं आपकी किसी और तरह से मदद कर सकता/सकती हूँ?",NO_ANSWER,,
2026-06-22,_User$JbWVyuAFze,Periods Na Aaye to Koi bimari hai,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$JqCdNYuLBe,kebbratkmhosktehqlj,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$JqCdNYuLBe,ketbkefenhh,"माफ़ कीजिए, मैं आपका सही जवाब नहीं ढूंढ पाया। हमने आपके लिए पहले से ही डॉक्टर कॉल शेड्यूल कर दी है — कृपया अपना सवाल कॉल के दौरान पूछें। क्या मैं आपकी किसी और तरह से मदद कर सकता/सकती हूँ?",NO_ANSWER,,
2026-06-22,_User$KO36CyJG0K,Surma,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$KQhEF1HLpF,Plzz bataiye,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$KT1d1UllqV,Get the next amazetta Kaya,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$LgdgAQbQlG,Nahin Magar bilkul mere Bachpan se hi aise hi,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$O1UPdOjjQI,I want something else product,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$OBBVMpdRxB,Whats problem in my skin,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$OySoA3Oxi7,I want only three products,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$P0dERYt2La,Manino,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$P0dERYt2La,Moibojipoani,"Sorry, I couldn't find the exact answer. We've already scheduled a doctor call for you—please ask your question during the call. Is there anything else I can help you with?",NO_ANSWER,,
2026-06-22,_User$P7vyZzrLsn,Koi nrml sa skincare btaiye,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$P7vyZzrLsn,Natural skincare,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$PLHdWZwgIx,Mam kya ye parcel village m aa sakta hia,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$PVLAvAKoiY,1500,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$Q3eH4LB3yT,Sorry may your project nameless activity bus passenger,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$Q3eH4LB3yT,Sorry doctor Mary passenger,"माफ़ कीजिए, मैं आपका सही जवाब नहीं ढूंढ पाया। हमने आपके लिए पहले से ही डॉक्टर कॉल शेड्यूल कर दी है — कृपया अपना सवाल कॉल के दौरान पूछें। क्या मैं आपकी किसी और तरह से मदद कर सकता/सकती हूँ?",NO_ANSWER,,
2026-06-22,_User$QHBy9aCJCR,Haromones nahi ban rahe hai,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$QfAcUNRK3j,Garelu upayo batao,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$RPN99eC2t7,"I want to discontinue Metacortilight gradually and safely. How should I stop using it to avoid any skin damage or rebound problems?""","Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$RTR9LejtoH,Mujhe kuch samay chaiye cet kharidne ke liye,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$RqagXgUF19,Muje koi khana acha nhi,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$SnAqPrcC0c,Ye dabaiya kis kam ki h,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$TBuQZ9U0mM,Rupay jyadah sa,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$TG8G55DWDr,Again want to do,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$TaZHH4aUCr,Thik kese hoga,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$U5xsR2yTjJ,F,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$U5xsR2yTjJ,Why did salicylic acid not being suggest?,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$VLnCfMXfkV,Is the product am using now good?,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$VODJPvjuF4,What,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$VVaFeVULxc,Is this worm,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$W7CqQmZBNx,I want 2nd attempt,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$X7osqKVkl6,Dusare face ka batao,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$XCBC4Vx5IX,Mere ko jaiya hai,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$XeninumlMv,Nahi Lena hai,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$XxZxHYVTqd,Mujhe kya use krna chiye,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$YcNqe6FkYR,आप कुच नही बता सकते,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$YmvEllH7dW,Mujhe kid 25 ko cahiye,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$ZCVeS60WGf,Mere pass cure skin kharidane ke liye paise nahi han,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$ZmD4VS3J0L,Mere. Masse tipe ke h,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$ZzRRob5EtI,ਮੈ ਪਾਨੀ ਔਰ ਚਾਈਨ ਪੱਤੀ ਔਰ ਚਾਵਲ ਔਰ ਕੁਛ ਕੱਟੇ ਹੋਏ ਪਿਆਜ ਕਾ ਗੁਲ ਉਬਾਲਕ ਗੋਲ ਆਪਣੇ ਬਾਲੋਂ ਪਰ ਲਗਾਤੀ ਹੂੰ ਕਿਆਮੈ ਪਾਨੀ ਔਰ ਚਾਈਨ ਪੱਤੀ ਔਰ ਚਾਵਲ ਔਰ ਕੁਛ ਕੱਟੇ ਹੋਏ ਪਿਆਜ ਕਾ ਗੁਲ ਉਬਾਲਕ ਗੋਲ ਆਪਣੇ ਬਾਲੋਂ ਪਰ ਲਗਾਤੀ ਹੂੰ ਕਿਆ,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$azBXqMjDxu,I want tak,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$bmgNjMmiQm,Meri umr 24 sal Hai aur lagti Hai 30 sal,"माफ़ कीजिए, मुझे आपका सही जवाब नहीं मिला। लेकिन कोई बात नहीं — हम डॉक्टर के साथ एक कॉल शेड्यूल कर सकते हैं। आपको 2 घंटे के अंदर या कल सुबह 9 बजे के बाद कॉल आ जाएगा।",NO_ANSWER,,
2026-06-22,_User$bsJ9Arf8zQ,Tening skin,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$cztMZnkSPu,I need again analysis tions,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
2026-06-22,_User$d1IY83tCIi,My medical condition,"Sorry, I couldn’t find the right answer. But no worries — we can schedule a call with the doctor. You’ll get a call within 2 hours or tomorrow after 9 AM. ",NO_ANSWER,,
